01825,Liebstadt
99510,Liebstedt
65835,Liederbach am Taunus
06528,Liedersdorf
56290,Lieg
01561,Liega
01465,Liegau-Augustusbad
49536,Lienen - Westf
14715,Liepe b Rathenow
14913,Liepe b Jüterbog
16248,Liepe b Eberswalde
19294,Liepe b Ludwigslust
17391,Liepen b Anklam
17375,Liepgarten
54597,Lierfeld
56357,Lierschied
56858,Liesenich
54470,Lieser
72419,Lieshöfe - Gem Veringenstadt
03130,Lieskau b Spremberg - NL
03238,Lieskau - NL
06120,Lieskau b Halle - Saale
54636,Ließem - Eifel
14913,Ließen
18299,Liessow b Güstrow
29416,Liesten
25770,Lieth
15306,Lietzen
14641,Lietzow b Nauen
18528,Lietzow - Rügen
28865,Lilienthal b Bremen
08491,Limbach b Reichenbach - Vogtl
55606,Limbach b Kirn - Nahe
57629,Limbach - Westerw
74838,Limbach - Baden
09212,Limbach-Oberfrohna
65549,Limburg a d Lahn
65550,Limburg a d Lahn
65551,Limburg a d Lahn
65552,Limburg a d Lahn
65553,Limburg a d Lahn
65554,Limburg a d Lahn
65555,Limburg a d Lahn
65556,Limburg a d Lahn
67117,Limburgerhof
63694,Limeshain
15864,Limsdorf
22959,Linau
53506,Lind - Kr Ahrweiler
56729,Lind b Mayen
06928,Linda (Elster)
07580,Linda b. Weida
07819,Linda b. Neustadt an der Orla
83552,Lindach - Gem Gars a Inn
24214,Lindau b Kiel
39264,Lindau - Anh
88131,Lindau (Bodensee)
94227,Lindberg - Kr Regen
03103,Lindchen
67098,Lindemannsruhe
25791,Linden - Holst
35440,Linden - Hessen
57629,Linden - Westerw
66851,Linden - Pfalz
84032,Linden - Kr Landshut
94518,Linden b Spiegelau
98646,Linden b Hildburghausen
01945,Lindenau - OL
56130,Lindenbach - Gem Nievern
06647,Lindenberg b Naumburg - Saale
15864,Lindenberg b Beeskow
16321,Lindenberg b Bernau b Berlin
16928,Lindenberg - Prignitz
17111,Lindenberg - Vorpommern
19322,Lindenberg b Wittenberge
67473,Lindenberg - Pfalz
88161,Lindenberg i. Allgäu
15838,Lindenbrück
64678,Lindenfels - Odenw
19417,Lindenhof b Sternberg
66903,Lindenhof b Landstuhl
95460,Lindenhof - Oberfr
07589,Lindenkreuz
55481,Lindenschied
99198,Linderbach
99198,Linderbach
72458,Linderhof - Gem Straßberg - Hohenz
49699,Lindern (Oldenburg)
17349,Lindetal
37318,Lindewerra
24969,Lindewitt
31698,Lindhorst b Stadthagen
07768,Lindig b Jena
01665,Lindigt b Meißen - Sachs
51789,Lindlar
14913,Lindow b Jüterbog
16835,Lindow (Mark)
23923,Lindow b Schönberg - Meckl
39638,Lindstedt
03238,Lindthal
39596,Lindtorf
29690,Lindwedel
06928,Lindwerder
49808,Lingen (Ems)
49809,Lingen (Ems)
49811,Lingen (Ems)
67360,Lingenfeld
56291,Lingerhahn
56317,Linkenbach - Westerw
76351,Linkenheim-Hochstetten
91717,Linkersbaindt
52441,Linnich
16831,Linow
31636,Linsburg
63589,Linsengericht
18292,Linstow
14822,Linthe
27624,Lintig
16833,Linum
16766,Linumhorst
53545,Linz a Rhein
98743,Lippelsdorf
07646,Lippersdorf-Erdmannsdorf
59510,Lippetal
56357,Lipporn
99752,Lipprechterode
59555,Lippstadt
59556,Lippstadt
59557,Lippstadt
59558,Lippstadt
01945,Lipsa
03205,Lipten
56767,Lirstal
96170,Lisberg
54587,Lissendorf
25992,List - Sylt
06918,Listerfehrda
96123,Litzendorf
02708,Löbau
74931,Lobbach - Baden
14913,Lobbese
06193,Löbejün
06925,Löben - Elster
07356,Lobenstein - Thür
06780,Löberitz
07751,Löberschütz
16321,Lobetal
04626,Löbichau
06618,Löbitz
04509,Löbnitz b Delitzsch
18314,Löbnitz b Ribnitz-Damgarten
39443,Löbnitz (Bode)
06369,Löbnitz an der Linde
04552,Lobstädt
39279,Loburg b Magdeburg
83364,Loch b Neukirchen a Teisenberg
06184,Lochau b Halle - Saale
74369,Löchgau
07616,Lochmühle b Eisenberg - Thür
55606,Lochmühle b Kirn - Nahe
57629,Lochum
83552,Locking
17321,Löcknitz - Vorpommern
19372,Löcknitz b Parchim
25551,Lockstedt - Holst
39359,Lockstedt b Haldensleben
14806,Locktow
23923,Lockwisch
39240,Lödderitz
17459,Loddin
83739,Loder b Wörnsmühl
39446,Löderburg
04617,Lödla
56332,Löf
76597,Loffenau
79843,Löffingen
16845,Lögow
25551,Lohbarbek
93470,Lohberg b Lam - Oberpf
24806,Lohe-Föhrden
83559,Lohen b Mittergars
25746,Lohe-Rickelshof
34253,Lohfelden
29303,Lohheide - gemfr. Bezirk
84494,Lohkirchen - Oberbay
16845,Lohm
07907,Löhma b Schleiz
53797,Lohmar - Rheinl
18551,Lohme - Rügen
16356,Löhme
01847,Lohmen - Sachs
18276,Lohmen b Güstrow
55606,Lohmühle b Kirn - Nahe
35792,Löhnberg
49393,Lohne (Oldenburg)
32584,Löhne
67727,Lohnsfeld
67744,Lohnweiler
97816,Lohr a. Main
35102,Lohra
65558,Lohrheim
02999,Lohsa
04895,Löhsten
85655,Loibersdorf b Großhelfendorf
84180,Loiching
17509,Loissin
24888,Loit
39326,Loitsche
17121,Loitz b Demmin
94359,Loitzendorf
19406,Loiz
35457,Lollar
67744,Löllbach
56357,Lollschied
01623,Lommatzsch
54338,Longen
54472,Longkamp
54340,Longuich
49624,Löningen
91475,Lonnerstadt
56295,Lonnig
89173,Lonsee
55237,Lonsheim
25582,Looft
67435,Looganlage
24644,Loop - Holst
24366,Loose b Eckernförde
63699,Loosemühle - Gem Birstein
15757,Löpten
24250,Löptin
65391,Lorch - Rheingau
73547,Lorch - Württ
56346,Loreley
79539,Lörrach
79540,Lörrach
79541,Lörrach
64653,Lorsch - Hess
54317,Lorscheid b Trier
26901,Lorup
55296,Lörzweiler
39615,Losenrade
66679,Losheim am See
07318,Lositz-Jehmichen
54492,Lösnich
06647,Lossa b Naumburg - Saale
72290,Loßburg
39615,Losse
08294,Lößnitz
39291,Lostau
23996,Losten
01665,Lösten b Meißen - Sachs
73107,Lotenberg - Gem Heiningen
07356,Lothra
49504,Lotte
08606,Lottengrün
24878,Lottorf
16348,Lottschesee
79807,Lottstetten
56843,Lötzbeuren
24340,Louisenberg
21493,Louisenhof - Siedlung
16775,Löwenberg b Gransee
14974,Löwenbruch
25864,Löwenstedt
74245,Löwenstein - Württ
17398,Löwitz b Anklam
19217,Löwitz b Gadebusch
27612,Loxstedt
39291,Lübars b Burg b Magdeburg
32312,Lübbecke - Westf
15907,Lübben (Spreewald)
03222,Lübbenau /Spreewald
19249,Lübbendorf
27729,Lübberstedt - Kr Osterholz
23992,Lübberstorf
29488,Lübbow
23552,Lübeck
23554,Lübeck
23556,Lübeck
23558,Lübeck
23560,Lübeck
23562,Lübeck
23564,Lübeck
23566,Lübeck
23568,Lübeck
23569,Lübeck
23570,Lübeck
19077,Lübesse
19288,Lüblow
17509,Lubmin
14806,Lübnitz
03103,Lubochow
23972,Lübow
17379,Lübs b Torgelow - Vorpommern
39264,Lübs b Zerbst
04827,Lübschützer Teiche
19069,Lübstorf
19249,Lübtheen
19386,Lübz
18249,Lübzin-Rosenow
19348,Lübzow
19348,Lübzow Ausbau
16845,Lüchfeld
79875,Luchle
23898,Lüchow b Sandesneben
29439,Lüchow (Wendland)
24395,Lüchtoft
04613,Lucka - Thür
15926,Luckau - NL
29487,Luckau (Wendland)
06727,Luckenau
57629,Luckenbach
54424,Lückenburg
14943,Luckenwalde
17375,Luckow b Torgelow - Vorpommern
16306,Luckow-Petershagen
14778,Lucksfleiß
39606,Lückstedt
19243,Luckwitz
38489,Lüdelsen
14913,Lüdendorf
58507,Lüdenscheid
58509,Lüdenscheid
58511,Lüdenscheid
58513,Lüdenscheid
58515,Lüdenscheid
29394,Lüder
39517,Lüderitz
21379,Lüdersburg
14943,Lüdersdorf b Luckenwalde
16248,Lüdersdorf b Eberswalde
23923,Lüdersdorf - Meckl
23992,Lüdersdorf b Neukloster
31702,Lüdersfeld
18314,Lüdershagen b Ribnitz-Damgarten
59348,Lüdinghausen
17207,Ludorf
36251,Ludwigsau - Hess
17291,Ludwigsburg b Prenzlau
71634,Ludwigsburg - Württ
71636,Ludwigsburg - Württ
71638,Ludwigsburg - Württ
71640,Ludwigsburg - Württ
71642,Ludwigsburg - Württ
95364,Ludwigschorgast
14974,Ludwigsfelde
67059,Ludwigshafen am Rhein
67061,Ludwigshafen am Rhein
67063,Ludwigshafen am Rhein
67065,Ludwigshafen am Rhein
67067,Ludwigshafen am Rhein
67069,Ludwigshafen am Rhein
67071,Ludwigshafen am Rhein
55278,Ludwigshöhe - Rheinhess
19288,Ludwigslust - Meckl
96337,Ludwigsstadt
66996,Ludwigswinkel
37635,Lüerdissen am Ith
02797,Luftkurort Lückendorf
03205,Lug - NL
76848,Lug - Pfalz
83377,Lug - Oberbay
03238,Lugau - NL
09385,Lugau - Erzgeb
32676,Lügde
16928,Luggendorf
17179,Lühburg
31711,Luhden
92706,Luhe-Wildenau
17495,Lühmannsdorf
16837,Luhme
14823,Lühnsdorf
24816,Luhnstedt
24816,Luhnvie
67466,Luhrbach - Forsthaus
14943,Lühsdorf
99192,Luisenhof b Erfurt
99192,Luisenhof b Erfurt
99885,Luisenthal - Thür
06869,Luko
97511,Lülsfeld
04626,Lumpzig
25774,Lunden - Holst
54597,Lünebach
21335,Lüneburg
21337,Lüneburg
21339,Lüneburg
21391,Lüneburg
44532,Lünen
44534,Lünen
44536,Lünen
27616,Lunestedt
18239,Lüningshagen
48480,Lünne
16248,Lunow
14778,Lünow
09328,Lunzenau
07980,Lunzig
92331,Lupburg
17194,Lupendorf
06254,Luppenau
54649,Luppertsseifen - Gem Burscheid
24850,Lürschau
23689,Luschendorf
23689,Luschendorferhof
39264,Luso
14806,Lüsse
17506,Lüssow b Greifswald
18276,Lüssow b Güstrow
18442,Lüssow b Stralsund
67363,Lustadt
21483,Lütau
26524,Lütetsburg
19386,Lutheran
06295,Lutherstadt Eisleben
06886,Lutherstadt Wittenberg
24321,Lütjenburg - Holst
19322,Lütjenheide
25842,Lütjenholm
22952,Lütjensee
25585,Lütjenwestedt
17440,Lütow
06317,Lüttchendorf
14806,Lütte
17258,Lüttenhagen
19258,Lüttenmark
37318,Lutter b Heilbad Heiligenstadt
38729,Lutter am Barenberge
24235,Lutterbek
23996,Lutterstorf
04720,Lüttewitz b Döbeln
38835,Lüttgenrode
24891,Lüttholm
19246,Lüttow
56290,Lütz
64750,Lützelbach - Odenw
55606,Lützelsoon - Forsthaus
06686,Lützen
56826,Lutzerath
25355,Lutzhorn
89440,Lutzingen
54617,Lützkampen
03172,Lutzketal
17291,Lützlow
19209,Lützow
56729,Luxem
17279,Lychen
56346,Lykershausen
24975,Maasbüll b Flensburg
04924,Maasdorf b Falkenberg - Elster
06388,Maasdorf b Köthen - Anh
27249,Maasen
24404,Maasholm
04827,Machern b Wurzen
54492,Machern - Mosel
54673,Machtemesmühle
56290,Macken
67686,Mackenbach - Kr Kaiserslautern
37318,Mackenrode b Heilbad Heiligenstadt
55758,Mackenrodt
83329,Madreut
99441,Magdala
39104,Magdeburg
39106,Magdeburg
39108,Magdeburg
39110,Magdeburg
39112,Magdeburg
39114,Magdeburg
39116,Magdeburg
39118,Magdeburg
39120,Magdeburg
39122,Magdeburg
39124,Magdeburg
39126,Magdeburg
39128,Magdeburg
39130,Magdeburg
39291,Magdeburgerforth
71106,Magstadt
04916,Mahdel
77972,Mahlberg - Baden
14789,Mahlenzien
14789,Mahlenzien
14715,Mahlitz
15831,Mahlow
14827,Mahlsdorf b Belzig
29416,Mahlsdorf - Altmark
78601,Mahlstetten
39517,Mahlwinkel
38822,Mahndorf - Harz
56459,Mähren
95695,Mähring - Oberpf
88441,Maierhof b Biberach an der Riß
88167,Maierhöfen - Allgäu
56850,Maiermund
86747,Maihingen
67317,Maihof - Pfalz
67487,Maikammer
83555,Mailham b Gars Bahnhof
63814,Mainaschaff
97350,Mainbernheim
84048,Mainburg
74535,Mainhardt
63533,Mainhausen
95336,Mainleus
97320,Mainstockheim
63477,Maintal
55116,Mainz a Rhein
55118,Mainz a Rhein
55120,Mainz a Rhein
55122,Mainz a Rhein
55124,Mainz a Rhein
55126,Mainz a Rhein
55127,Mainz a Rhein
55128,Mainz a Rhein
55129,Mainz a Rhein
55130,Mainz a Rhein
55131,Mainz a Rhein
55252,Mainz-Kastel
55252,Mainz-Kastel
55246,Mainz-Kostheim
55246,Mainz-Kostheim
94501,Mairing
83368,Mais b St Georgen - Chiemgau
83552,Mais - Gem Amerang
82216,Maisach - Oberbay
56291,Maisborn
83558,Maitenbeth
55481,Maitzborn
71672,Makenhof
71672,Makenhof
54655,Malberg - Eifel
57629,Malberg - Westerw
54655,Malbergweich
54426,Malborn
17139,Malchin
82216,Malching - Gem Maisach - Oberbay
94094,Malching - Niederbay
17213,Malchow - Meckl
23714,Malente
84333,Malgersdorf
04936,Malitschkendorf
19294,Malk
88167,Malleichen
23936,Mallentin
84066,Mallersdorf-Pfaffenberg
17217,Mallin
19294,Malliß
15326,Mallnow
79429,Malsburg-Marzell
69254,Malsch b Wiesloch
76316,Malsch - Kr Karlsruhe
02694,Malschwitz
27432,Malse - Forsthaus
34323,Malsfeld
01744,Malter
79364,Malterdingen
14913,Malterhausen
04720,Maltitz b Döbeln
16515,Malz
23923,Malzow
18279,Mamerow
57636,Mammelzen
82291,Mammendorf - Oberbay
94437,Mamming
85077,Manching
55595,Mandel
66399,Mandelbachtal
18184,Mandelshagen
54429,Mandern b Hermeskeil
54531,Manderscheid - Eifel
54649,Manderscheid b Waxweiler
98693,Manebach
39524,Mangelsdorf - Jerichower Land
23738,Manhagen b Lensahn
16845,Manker
19417,Mankmoos
19357,Mankmuß
54441,Mannebach b Saarburg - Saar
56769,Mannebach - Eifel
39359,Mannhausen b Haldensleben
68159,Mannheim
68161,Mannheim
68163,Mannheim
68165,Mannheim
68167,Mannheim
68169,Mannheim
68199,Mannheim
68219,Mannheim
68229,Mannheim
68239,Mannheim
68259,Mannheim
68305,Mannheim
68307,Mannheim
68309,Mannheim
99628,Mannstedt
67822,Mannweiler-Cölln
15328,Manschnow
06343,Mansfeld - Südharz
92708,Mantel b Weiden - Oberpf
55413,Manubach
64743,Marbach - Odenwald
71672,Marbach am Neckar
35037,Marburg
35039,Marburg
35041,Marburg
35043,Marburg
79232,March - Breisgau
19348,Margarethenthal
97276,Margetshöchheim
14532,Marggraffshof
56653,Maria Laach - Eifel
56759,Maria Martental - Kloster
94553,Mariaposching
09496,Marienberg - Erzgeb
39365,Marienborn - Börde
08626,Marieney
33428,Marienfeld - Stadt Harsewinkel
56357,Marienfels
07381,Mariengrund
26529,Marienhafe
31094,Marienhagen b Alfeld - Leine
56269,Marienhausen
51709,Marienheide
19300,Marienhof b Ludwigslust
24399,Marienhof - Schlei
37696,Marienmünster
56242,Marienrachdorf
57629,Marienstatt - Kloster
23883,Marienstedt - Waldhaus b Klein Zecher
38368,Mariental b Helmstedt
16775,Marienthal b Gransee
17309,Marienthal - Vorpommern
19205,Marienthal b Gadebusch
53507,Marienthal b Bad Neuenahr-Ahrweiler
57612,Marienthal - Westerw
99192,Marienthal b Erfurt
99192,Marienthal b Erfurt
16348,Marienwalde
16348,Marienwerder b Bernau b Berlin
17219,Marihn
54484,Maring-Noviand
98530,Marisfeld
14641,Markau b Nauen
88677,Markdorf - Baden
06779,Marke - Anh
14641,Markee
14913,Markendorf b Jüterbog
08352,Markersbach
02829,Markersdorf b Görlitz - Neiße
97514,Markertsgrün
15528,Markgrafpieske
71706,Markgröningen
15748,Märkisch Buchholz
14974,Märkisch Wilmersdorf
04416,Markkleeberg
84163,Marklkofen
31608,Marklohe
08258,Markneukirchen
04420,Markranstädt
04720,Markritz
99819,Marksuhl
91801,Markt Berolzheim
91477,Markt Bibart
97348,Markt Einersheim
91459,Markt Erlbach
85229,Markt Indersdorf
91478,Markt Nordheim
87733,Markt Rettenbach
85570,Markt Schwaben
91480,Markt Taschendorf
86865,Markt Wald
91613,Marktbergel
97340,Marktbreit
07330,Marktgölitz
96257,Marktgraitz
97828,Marktheidenfeld
84533,Marktl - Inn
95352,Marktleugast
95168,Marktleuthen
87616,Marktoberdorf
86748,Marktoffingen
95615,Marktredwitz
96364,Marktrodach
83487,Marktschellenberg
95509,Marktschorgast
97342,Marktsteft
96275,Marktzeuln
99195,Markvippach
06667,Markwerben
45768,Marl - Westf
45770,Marl - Westf
45772,Marl - Westf
49448,Marl - Dümmer
91080,Marloffstein
18337,Marlow b Ribnitz-Damgarten
25709,Marne - Holst
25709,Marnerdeich
67297,Marnheim - Pfalz
19376,Marnitz
96126,Maroldsweisach
99994,Marolterode
56271,Maroth - Westerw
66646,Marpingen
14476,Marquardt
83250,Marquartstein
14715,Marquede
34431,Marsberg - Sauerland
21436,Marschacht
19260,Marsow
23972,Martensdorf b Wismar - Meckl
24238,Martensrade
27327,Martfeld
37318,Marth b Uder
36404,Martinroda b Vacha
98693,Martinroda b Ilmenau
97340,Martinsheim
66894,Martinshöhe - Pfalz
04895,Martinskirchen - Elbe
06528,Martinsrieth
55627,Martinstein
16727,Marwitz
04924,Marxdorf b Falkenberg - Elster
15306,Marxdorf b Seelow
21439,Marxen - Auetal
86688,Marxheim
76359,Marxzell
14913,Marzahna
14778,Marzahne
57644,Marzauermühle
57627,Marzhausen - Westerw
85417,Marzling
56761,Masburg
39340,Maschenhorst
88437,Maselheim
97711,Maßbach
03238,Massen b Finsterwalde
74252,Massenbachhausen
85376,Massenhausen - Oberbay
98646,Massenhausen b Hildburghausen
98666,Masserberg
84323,Massing im Rottal
23972,Maßlow
17209,Massow
66506,Maßweiler
56869,Mastershausen
54597,Masthorn
18239,Matersen
17168,Matgendorf
03159,Mattendorf
99510,Mattstedt
66909,Matzenbach - Pfalz
54597,Matzerath - Eifel
19372,Matzlow-Garwitz
07751,Maua
07751,Maua
67294,Mauchenheim
57520,Mauden
99735,Mauderode
54649,Mauel b Waxweiler
69256,Mauer - Baden
85419,Mauern - Kr Freising
83364,Mauerreuten
87665,Mauerstetten b Kaufbeuren
16909,Maulbeerwalde
75433,Maulbronn
79689,Maulburg
66500,Mauschbach
94151,Mauth - Niederbay
96349,Mauthaus - Oberfr
01594,Mautitz
01594,Mautitz
91807,Maxberg
67133,Maxdorf - Pfalz
93142,Maxhütte-Haidhof
56244,Maxsain
56727,Mayen
53508,Mayschoß
29416,Mechau
08541,Mechelgrün
99441,Mechelroda
18230,Mechelsdorf
53894,Mechernich
23909,Mechow b Ratzeburg
21358,Mechtersen
99880,Mechterstädt
54636,Meckel
55606,Meckenbach b Kirn - Nahe
55767,Meckenbach - Kr Birkenfeld - Nahe
88074,Meckenbeuren
88074,Meckenbeuren
53340,Meckenheim - Rheinl
67149,Meckenheim - Pfalz
74909,Meckesheim
49459,Mecklinge
67744,Medard
55566,Meddersheim
23847,Meddewade
59964,Medebach
24994,Medelby
14827,Medewitz b Belzig
14827,Medewitzerhütten
89441,Medlingen
17391,Medow b Anklam
96484,Meeder
08393,Meerane
31715,Meerbeck b Stadthagen
40667,Meerbusch
40668,Meerbusch
40670,Meerbusch
54531,Meerfeld
88709,Meersburg - Bodensee
17111,Meesiger
19205,Meetzen
24594,Meezen
86750,Megesheim
24799,Meggerdorf
67735,Mehlbach - Pfalz
25588,Mehlbek
67678,Mehlingen
95694,Mehlmeisel
15936,Mehlsdorf
08539,Mehltheuer - Vogtl
98634,Mehmels
29413,Mehmke
04626,Mehna
54552,Mehren - Kr Daun
57635,Mehren - Westerw
54346,Mehring - Mosel
84561,Mehring - Kr Altötting
06456,Mehringen b Aschersleben - Sachs-Anh
16356,Mehrow
99994,Mehrstedt
72537,Mehrstetten b Münsingen - Württ
17291,Meichow
17375,Meiersberg b Ueckermünde
19372,Meierstorf b Parchim
23936,Meierstorf b Grevesmühlen
54636,Meilbrück
06386,Meilendorf
07806,Meilitz b Neustadt - Orla
56584,Meinborn
38527,Meine
38536,Meinersen
58540,Meinerzhagen
06721,Meineweh
37276,Meinhard b Eschwege
91802,Meinheim
98617,Meiningen
14913,Meinsdorf b Jüterbog
54570,Meisburg
06463,Meisdorf
55590,Meisenheim - Glan
01662,Meißen - Sachs
77974,Meißenheim - Baden
37290,Meißner b Eschwege
86405,Meitingen
39326,Meitzendorf
21406,Melbeck
54538,Melchhof
16230,Melchow
25704,Meldorf
19273,Melkof
49324,Melle - Wiehengeb
49326,Melle - Wiehengeb
49328,Melle - Wiehengeb
19309,Mellen b Lenzen - Elbe
98746,Mellenbach-Glasbach
15806,Mellensee
17429,Mellenthin
38489,Mellin
99441,Mellingen
27249,Mellinghausen
06918,Mellnitz b Jessen - Elster
14913,Mellnsdorf
97638,Mellrichstadt
98634,Melpers
56581,Melsbach
24109,Melsdorf
34212,Melsungen
04808,Meltewitz
21493,Melusinental
17209,Melz
06642,Memleben
96117,Memmelsdorf
87700,Memmingen
87766,Memmingerberg
58706,Menden (Sauerland)
58708,Menden (Sauerland)
58710,Menden (Sauerland)
98631,Mendhausen
56743,Mendig
37308,Mengelrode
88512,Mengen - Württ
55490,Mengerschied
96529,Mengersgereuth-Hämmern
35794,Mengerskirchen
84152,Mengkofen
36219,Menglers
17326,Menkin
54310,Menningen a d Sauer
49637,Menslage
99996,Menteroda
19376,Mentin
16775,Menz b Gransee
39175,Menz b Magdeburg
23923,Menzendorf b Schönberg - Meckl
49716,Meppen
98673,Merbelsrod
86504,Merching
66589,Merchweiler
79291,Merdingen
35799,Merenberg
86415,Mering - Schwab
57629,Merkelbach - Westerw
07950,Merkendorf - Thür
91732,Merkendorf - Mittelfr
36460,Merkers
54636,Merkeshausen
89188,Merklingen - Alb
54597,Merlscheid
56283,Mermuth
54426,Merschbach
06217,Merseburg
06618,Mertendorf b Naumburg - Saale
07619,Mertendorf b Eisenberg - Thür
54318,Mertesdorf
67271,Mertesheim
86690,Mertingen
56753,Mertloch
55627,Merxheim - Nahe
99947,Merxleben
15848,Merz
66978,Merzalben
04932,Merzdorf b Elsterwerda
14913,Merzdorf b Jüterbog
49586,Merzen
52399,Merzenich - Kr Düren
79249,Merzhausen - Breisgau
06369,Merzien
66663,Merzig
54439,Merzkirchen
67746,Merzweiler
59872,Meschede
18230,Meschendorf
18230,Meschendorf Zeltplatz
16307,Mescherin
16775,Meseberg b Gransee
39326,Meseberg b Wolmirstedt
39606,Meseberg - Altmark
17498,Mesekenhagen
19357,Mesekow
16928,Mesendorf
56820,Mesenich b Cochem
63875,Mespelbrunn
39624,Meßdorf
14778,Meßdunk
64409,Messel
64409,Messel
31867,Messenkamp
54636,Messerich
67724,Messersbacherhof
49832,Messingen
88605,Meßkirch
72469,Meßstetten
19374,Mestlin
99880,Metebach
48629,Metelen
23972,Metelsdorf
17111,Metschow
94526,Metten - Donau
54675,Mettendorf - Eifel
67582,Mettenheim - Rheinhess
84562,Mettenheim - Kr Mühldorf a Inn
54634,Metterich
49497,Mettingen - Westf
66693,Mettlach
40822,Mettmann
55777,Mettweiler
98639,Metzels
55481,Metzenhausen
72555,Metzingen - Württ
56414,Meudt
98744,Meura
01994,Meuro - NL
06905,Meuro b Lutherstadt Wittenberg
06217,Meuschau
07646,Meusebach
01809,Meusegast
98746,Meuselbach-Schwarzmühle
04610,Meuselwitz - Thür
04680,Meuselwitz b Grimma
53520,Meuspath
17322,Mewegen b Pasewalk
16945,Meyenburg - Prignitz
24980,Meyn
18356,Michaelsdorf b Barth
96247,Michelau - Oberfr
97513,Michelau i. Steigerwald
56288,Michelbach - Hunsrück
57610,Michelbach (Westerwald)
74544,Michelbach an der Bilz
35094,Michelbacher Mühle
35094,Michelbacher Mühle
74545,Michelfeld - Kr Schwäbisch Hall
78554,Michelhölzle
06386,Micheln
14797,Michelsdorf b Lehnin
93185,Michelsneukirchen
64720,Michelstadt
14552,Michendorf
86866,Mickhausen
18586,Middelhagen - Rügen
25938,Midlum - Föhr
27632,Midlum b Bremerhaven
56357,Miehlen - Taunus
18239,Miekenhagen
24848,Mielberg - Gem Jagel
29303,Miele
24247,Mielkendorf
56132,Miellen
15751,Miersdorfer Werder
83714,Miesbach
07819,Miesitz
39649,Mieste
39649,Miesterhorst
36404,Mieswarz
88487,Mietingen
99826,Mihla
07422,Milbitz b Rottenbach
07407,Milbitz b Teichel
07751,Milda
09456,Mildenau
16775,Mildenberg b Gransee
17348,Mildenitz
25866,Mildstedt
25840,Mildterhof
18461,Millienhagen
17268,Milmersdorf
14715,Milow b Rathenow
19300,Milow b Ludwigslust
93468,Miltach
63897,Miltenberg
39590,Miltern
18519,Miltzow
98631,Milz
06246,Milzau
56729,Mimbach b Boos - Eifel
87719,Mindelheim
93349,Mindelstetten
32423,Minden - Westf
32425,Minden - Westf
32427,Minden - Westf
32429,Minden - Westf
54310,Minden - Sauer
91077,Minderleinsmühle
54518,Minderlittgen
76872,Minfeld
54518,Minheim - Mosel
06729,Minkwitz b Zeitz - Elster
93098,Mintraching - Kr Regensburg
17209,Minzow
17252,Mirow - Meckl
56377,Misselberg
27632,Misselwarden
03205,Missen - NL
87547,Missen-Wilhams
95511,Mistelbach - Oberfr
95490,Mistelgau
18276,Mistorf
09224,Mittelbach b Chemnitz - Sachs
09224,Mittelbach b Chemnitz - Sachs
88441,Mittelbiberach
66851,Mittelbrunn
91734,Mitteleschenbach
56370,Mittelfischbach - Rhein-Lahn-Kr
71560,Mittelfischbach - Gem Großerlach
06542,Mittelhausen b Sangerhausen
99195,Mittelhausen - Thür
99195,Mittelhausen - Thür
02763,Mittelherwigsdorf
57537,Mittelhof - Sieg
74597,Mittelmühle - Württ
01855,Mittelndorf
86868,Mittelneufnach
21720,Mittelnkirchen
07819,Mittelpöllnitz
55758,Mittelreidenbach
95158,Mittelschieda - Gem Schwarzenbach a.d.Saale
98590,Mittelschmalkalden
97785,Mittelsinn
99955,Mittelsömmern
21770,Mittelstenahe
82293,Mittelstetten - Kr Fürstenfeldbruck
98574,Mittelstille
56858,Mittelstrimmig
35756,Mittenaar
82481,Mittenwald
15749,Mittenwalde - Mark
17268,Mittenwalde b Templin
94360,Mitterfels
83559,Mittergars
83364,Mitterleiten
84335,Mitterskirchen
83364,Mitterstatt
95666,Mitterteich
09648,Mittweida
15848,Mittweide
96268,Mitwitz
15299,Mixdorf
03205,Mlode
15890,Möbiskruge
04720,Mochau b Döbeln
06888,Mochau b Lutherstadt Wittenberg
15913,Mochow
07646,Möckern b Stadtroda
39291,Möckern b Burg b Magdeburg
98590,Möckers
74219,Möckmühl
04838,Mockrehna
64397,Modautal
76829,Modenbacherhof
89426,Mödingen
47441,Moers
47443,Moers
47445,Moers
47447,Moers
14715,Mögelin
56424,Mogendorf
73563,Mögglingen
04931,Möglenz
71696,Möglingen - Kr Ludwigsburg - Württ
06791,Möhlau
07987,Mohlsdorf
59519,Möhnesee
21493,Möhnsen
01723,Mohorn
98708,Möhrenbach
91096,Möhrendorf
56332,Mohrenmühle b Burgen - Mosel
24405,Mohrkirch
23966,Moidentin
18246,Moisall
21647,Moisburg
06618,Molau
49696,Molbergen
04579,Mölbis
16827,Molchow
24113,Molfsee
14715,Molkenberg b Rathenow
17237,Möllenbeck b Neustrelitz
19300,Möllenbeck b Ludwigslust
06343,Möllendorf b Hettstedt - Sachs-Anh
39579,Möllendorf b Stendal
17219,Möllenhagen
06869,Möllensdorf
15345,Möllensee
17217,Mollenstorf
06628,Möllern
17091,Mölln b Altentreptow
23879,Mölln - Kr Hzgt Lauenb
19348,Mollnitz
06543,Molmerswende
56414,Molsberg - Westerw
99869,Molschleben
17449,Mölschow
99192,Molsdorf
99192,Molsdorf
67591,Mölsheim
18246,Moltenow b Bützow
19069,Moltenow b Schwerin - Meckl
24797,Moltkestein
23996,Moltow
